UrlFBref,Pos,Gls,Ast,G+A,G-PK,PK,PKatt,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,npG-npxG,Touches,Att_3rd_Touches,Att_Pen_Touches,Live_Touches,Att_Take_Ons,Succ_Take_Ons,Succ%_Take_Ons,Tkld_Take_Ons,Tkld%_Take_Ons,Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_3rd_Carries,CPA_Carries,Miscontrols,Dispossessed,Pass_Received,Pass_PrgR,Cmp_Pass,Att_Pass,Cmp%_Pass,TotDist_Pass,PrgDist_Pass,Cmp_Short_Pass,Att_Short_Pass,Cmp%_Short_Pass,Cmp_Medium_Pass,Att_Medium_Pass,Cmp%_Medium_Pass,Cmp_Long_Pass,Att_Long_Pass,Cmp%_Long_Pass,xA,A-xAG,Key_Pass,Final_Third_Pass,PPA,CrsPA,Live_Pass,Dead_Pass,FK_Pass,Through_Balls,Switches,Crosses,Throw_Ins,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Offside_Pass,Blocked_Pass,Mid_3rd_Tackles,Att_3rd_Tackles,Interceptions,SCA,SCA/90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA/90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Fls,Fld,PKwon,Own_Goals,Won_Aerial_Duels,Lost_Aerial_Duels,Won%_Aerial_Duels
https://fbref.com/en/players/7120a04d/Tete,FW,7.0,2.0,9.0,7.0,0.0,0.0,6.0,6.0,1.7000000000000002,7.7,71.0,78.0,185.0,0.34,0.1,0.44,0.34,0.44,0.29,0.08,0.38,0.29,0.38,45.0,14.0,31.11,2.2,0.68,0.16,0.5,36.3,1.0,0.13,1.0,1.0,999.0,485.0,90.0,999.0,87.0,41.0,47.13,38.0,43.68,718.0,4797.0,2030.0,71.0,39.0,42.0,50.0,28.0,719.0,185.0,564.0,757.0,74.5,8666.0,1913.0,305.0,361.0,84.49,194.0,256.0,75.78,37.0,79.0,46.84,2.5999999999999996,0.29999999999999993,16.0,41.0,22.0,4.0,701.0,53.0,7.0,2.0,5.0,64.0,1.0,33.0,20.0,3.0,1.0,3.0,24.0,12.0,10.0,15.0,58.0,2.83,35.0,7.0,9.0,5.0,2.0,0.0,9.0,0.44,4.0,0.0,3.0,1.0,1.0,0.0,13.0,36.0,1.0,0.0,9.0,24.0,27.27
https://fbref.com/en/players/c92e1a31/Kelechi-Iheanacho,"FW,MF",5.0,5.0,10.0,4.0,1.0,1.0,7.1,6.3,4.0,10.4,33.0,27.0,99.0,0.4,0.4,0.8,0.32,0.72,0.57,0.32,0.89,0.5,0.83,38.0,13.0,34.21,3.04,1.04,0.13,0.38,17.1,0.0,0.17,-2.1,-2.3,464.0,244.0,58.0,463.0,39.0,20.0,51.28,17.0,43.59,293.0,1661.0,724.0,33.0,13.0,18.0,41.0,36.0,380.0,99.0,236.0,316.0,74.68,3049.0,602.0,156.0,189.0,82.54,54.0,67.0,80.6,11.0,22.0,50.0,1.8,1.0,22.0,21.0,8.0,0.0,304.0,9.0,0.0,4.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,3.0,12.0,3.0,4.0,0.0,45.0,3.59,33.0,1.0,4.0,5.0,2.0,0.0,6.0,0.48,6.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,15.0,31.0,32.61
https://fbref.com/en/players/ca45605e/Patson-Daka,FW,4.0,4.0,8.0,4.0,0.0,0.0,3.5,3.5,2.8,6.3,18.0,17.0,82.0,0.3,0.3,0.61,0.3,0.61,0.27,0.21,0.48,0.27,0.48,30.0,16.0,53.33,2.27,1.21,0.13,0.25,14.6,0.0,0.12,0.5,0.5,444.0,230.0,58.0,444.0,18.0,7.0,38.89,8.0,44.44,207.0,1090.0,461.0,18.0,8.0,11.0,46.0,19.0,288.0,82.0,195.0,295.0,66.1,2605.0,439.0,118.0,157.0,75.16,55.0,85.0,64.71,8.0,12.0,66.67,1.7,1.2,17.0,7.0,8.0,1.0,264.0,29.0,0.0,5.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,2.0,11.0,8.0,0.0,7.0,28.0,2.12,19.0,1.0,1.0,5.0,2.0,0.0,7.0,0.53,4.0,0.0,1.0,2.0,0.0,0.0,23.0,15.0,1.0,0.0,26.0,45.0,36.62
https://fbref.com/en/players/45963054/Jamie-Vardy,FW,3.0,4.0,7.0,3.0,0.0,1.0,6.7,5.9,1.4,7.3,16.0,14.0,101.0,0.15,0.19,0.34,0.15,0.34,0.32,0.07,0.39,0.29,0.35,27.0,13.0,48.15,1.31,0.63,0.11,0.23,12.3,0.0,0.22,-3.7,-2.9,438.0,206.0,71.0,437.0,29.0,12.0,41.38,14.0,48.28,192.0,926.0,358.0,16.0,9.0,13.0,33.0,16.0,261.0,101.0,137.0,263.0,52.09,1931.0,364.0,69.0,119.0,57.98,47.0,88.0,53.41,7.0,15.0,46.67,0.7,2.6,14.0,7.0,5.0,1.0,239.0,23.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,3.0,2.0,34.0,1.65,23.0,0.0,6.0,3.0,2.0,0.0,7.0,0.34,5.0,0.0,1.0,0.0,1.0,0.0,21.0,7.0,2.0,0.0,47.0,78.0,37.6
https://fbref.com/en/players/ee38d9c5/James-Maddison,"MF,FW",10.0,9.0,19.0,9.0,1.0,2.0,8.7,6.6,9.3,16.0,77.0,151.0,155.0,0.36,0.33,0.69,0.33,0.65,0.32,0.34,0.65,0.24,0.58,83.0,27.0,32.53,3.01,0.98,0.12,0.37,21.1,13.0,0.08,1.3,2.4,1447.0,655.0,103.0,1445.0,107.0,46.0,42.99,39.0,36.45,964.0,5653.0,2671.0,77.0,44.0,31.0,45.0,31.0,1075.0,155.0,844.0,1150.0,73.39,14244.0,4356.0,417.0,481.0,86.69,300.0,395.0,75.95,93.0,186.0,50.0,5.7,-0.3,69.0,117.0,27.0,4.0,998.0,142.0,60.0,13.0,8.0,123.0,4.0,69.0,37.0,20.0,3.0,10.0,29.0,19.0,7.0,13.0,138.0,5.01,76.0,29.0,12.0,7.0,12.0,2.0,13.0,0.47,10.0,1.0,1.0,0.0,1.0,0.0,31.0,79.0,1.0,0.0,4.0,10.0,28.57
https://fbref.com/en/players/3ea50f67/Harvey-Barnes,"FW,MF",13.0,1.0,14.0,13.0,0.0,0.0,8.9,8.9,3.1,12.0,100.0,79.0,257.0,0.43,0.03,0.46,0.43,0.46,0.3,0.1,0.4,0.3,0.4,72.0,34.0,47.22,2.39,1.13,0.18,0.38,15.9,0.0,0.12,4.1,4.1,1143.0,600.0,133.0,1143.0,91.0,27.0,29.67,53.0,58.24,734.0,5174.0,2749.0,100.0,72.0,48.0,75.0,42.0,900.0,257.0,549.0,786.0,69.85,7152.0,2004.0,363.0,462.0,78.57,142.0,210.0,67.62,17.0,37.0,45.95,2.2,-2.1,19.0,39.0,31.0,5.0,769.0,10.0,0.0,5.0,1.0,44.0,8.0,0.0,0.0,0.0,0.0,7.0,31.0,14.0,4.0,8.0,63.0,2.09,43.0,0.0,3.0,9.0,7.0,1.0,14.0,0.46,8.0,0.0,1.0,2.0,2.0,1.0,38.0,37.0,0.0,0.0,29.0,57.0,33.72
https://fbref.com/en/players/178ae8f8/Diogo-Jota,FW,7.0,4.0,11.0,7.0,0.0,0.0,6.5,6.5,2.1,8.6,34.0,30.0,104.0,0.56,0.32,0.88,0.56,0.88,0.52,0.17,0.68,0.52,0.68,35.0,11.0,31.43,2.78,0.88,0.2,0.64,11.7,0.0,0.19,0.5,0.5,550.0,252.0,73.0,550.0,39.0,14.0,35.9,21.0,53.85,339.0,1938.0,1067.0,34.0,26.0,14.0,34.0,19.0,403.0,104.0,286.0,381.0,75.07,3868.0,886.0,172.0,216.0,79.63,87.0,109.0,79.82,10.0,20.0,50.0,1.7,1.9,17.0,28.0,8.0,2.0,379.0,2.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,7.0,3.0,33.0,2.63,23.0,0.0,3.0,5.0,2.0,0.0,5.0,0.4,4.0,0.0,1.0,0.0,0.0,0.0,19.0,15.0,1.0,0.0,18.0,26.0,40.91
https://fbref.com/en/players/4c370d81/Roberto-Firmino,"FW,MF",11.0,4.0,15.0,11.0,0.0,0.0,5.5,5.5,2.5,8.0,16.0,78.0,96.0,0.82,0.3,1.11,0.82,1.11,0.41,0.19,0.59,0.41,0.59,39.0,25.0,64.1,2.89,1.85,0.28,0.44,12.3,0.0,0.14,5.5,5.5,735.0,295.0,84.0,735.0,24.0,13.0,54.17,10.0,41.67,423.0,1757.0,742.0,16.0,14.0,7.0,38.0,23.0,565.0,96.0,444.0,566.0,78.45,5932.0,1908.0,277.0,324.0,85.49,123.0,155.0,79.35,18.0,26.0,69.23,2.2,1.5,21.0,47.0,19.0,1.0,548.0,16.0,1.0,8.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,2.0,21.0,12.0,3.0,7.0,46.0,3.41,36.0,0.0,4.0,6.0,0.0,0.0,7.0,0.52,4.0,0.0,1.0,2.0,0.0,0.0,9.0,6.0,0.0,0.0,15.0,30.0,33.33
https://fbref.com/en/players/c8387671/Harvey-Elliott,"MF,FW",1.0,2.0,3.0,1.0,0.0,0.0,2.1,2.1,3.6,5.7,54.0,142.0,129.0,0.06,0.11,0.17,0.06,0.17,0.12,0.2,0.32,0.12,0.32,36.0,12.0,33.33,2.01,0.67,0.03,0.08,19.3,0.0,0.06,-1.1,-1.1,1194.0,491.0,50.0,1194.0,42.0,19.0,45.24,15.0,35.71,759.0,3981.0,1943.0,54.0,40.0,10.0,26.0,23.0,867.0,129.0,809.0,1009.0,80.18,12346.0,3197.0,442.0,494.0,89.47,296.0,363.0,81.54,45.0,85.0,52.94,4.3,-1.6,26.0,68.0,41.0,6.0,962.0,39.0,0.0,8.0,4.0,34.0,10.0,2.0,1.0,0.0,0.0,8.0,24.0,12.0,9.0,15.0,75.0,4.19,62.0,1.0,5.0,5.0,1.0,1.0,10.0,0.56,10.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,0.0,0.0,4.0,16.0,20.0
https://fbref.com/en/players/4d77b365/Darwin-Nunez,FW,9.0,3.0,12.0,9.0,0.0,0.0,12.1,12.1,5.4,17.5,61.0,29.0,181.0,0.48,0.16,0.64,0.48,0.64,0.64,0.29,0.93,0.64,0.93,84.0,35.0,41.67,4.46,1.86,0.11,0.26,15.1,0.0,0.14,-3.1,-3.1,633.0,412.0,154.0,633.0,44.0,18.0,40.91,19.0,43.18,387.0,2795.0,1408.0,61.0,33.0,31.0,41.0,27.0,491.0,181.0,258.0,401.0,64.34,3922.0,852.0,130.0,184.0,70.65,80.0,117.0,68.38,21.0,30.0,70.0,2.8,-2.4,28.0,11.0,12.0,1.0,386.0,11.0,0.0,2.0,8.0,18.0,8.0,1.0,0.0,0.0,0.0,4.0,22.0,4.0,5.0,3.0,54.0,2.87,35.0,1.0,4.0,7.0,7.0,0.0,3.0,0.16,2.0,0.0,0.0,0.0,1.0,0.0,25.0,17.0,1.0,0.0,36.0,51.0,41.38
https://fbref.com/en/players/e342ad68/Mohamed-Salah,FW,19.0,12.0,31.0,17.0,2.0,4.0,21.7,18.5,7.7,26.2,120.0,149.0,421.0,0.52,0.33,0.85,0.46,0.79,0.59,0.21,0.8,0.51,0.72,121.0,45.0,37.19,3.31,1.23,0.16,0.42,15.1,2.0,0.15,-2.7,-1.5,1634.0,1028.0,301.0,1630.0,134.0,50.0,37.31,72.0,53.73,1107.0,6382.0,3036.0,120.0,66.0,87.0,110.0,79.0,1305.0,421.0,902.0,1185.0,76.12,12538.0,3403.0,533.0,648.0,82.25,283.0,352.0,80.4,38.0,66.0,57.58,7.2,4.3,65.0,53.0,80.0,7.0,1146.0,29.0,4.0,14.0,3.0,38.0,17.0,0.0,0.0,0.0,0.0,10.0,40.0,5.0,12.0,6.0,140.0,3.83,106.0,2.0,12.0,12.0,6.0,2.0,24.0,0.66,17.0,1.0,0.0,2.0,3.0,1.0,20.0,33.0,0.0,0.0,8.0,30.0,21.05
https://fbref.com/en/players/15ab5a2b/Julian-Alvarez,"FW,MF",9.0,0.0,9.0,8.0,1.0,1.0,7.0,6.2,1.8,8.0,38.0,37.0,99.0,0.55,0.0,0.55,0.49,0.49,0.43,0.11,0.54,0.38,0.49,46.0,20.0,43.48,2.83,1.23,0.2,0.45,16.0,0.0,0.13,2.0,1.8,654.0,360.0,89.0,653.0,38.0,21.0,55.26,14.0,36.84,406.0,2187.0,908.0,38.0,18.0,17.0,28.0,24.0,506.0,99.0,395.0,503.0,78.53,5472.0,885.0,232.0,270.0,85.93,103.0,135.0,76.3,28.0,43.0,65.12,1.6,-1.8,18.0,22.0,13.0,2.0,478.0,21.0,2.0,7.0,3.0,26.0,4.0,4.0,3.0,0.0,0.0,4.0,17.0,13.0,10.0,2.0,52.0,3.19,39.0,0.0,6.0,5.0,2.0,0.0,5.0,0.31,2.0,0.0,1.0,1.0,1.0,0.0,21.0,14.0,1.0,0.0,8.0,23.0,25.81
https://fbref.com/en/players/ed1e53f3/Phil-Foden,FW,11.0,6.0,17.0,11.0,0.0,0.0,5.9,5.9,4.7,10.6,68.0,88.0,275.0,0.54,0.29,0.83,0.54,0.83,0.29,0.23,0.52,0.29,0.52,46.0,22.0,47.83,2.25,1.07,0.24,0.5,15.3,1.0,0.13,5.1,5.1,1324.0,790.0,131.0,1324.0,81.0,40.0,49.38,31.0,38.27,891.0,4578.0,2141.0,68.0,43.0,25.0,34.0,29.0,1051.0,275.0,904.0,1111.0,81.37,13670.0,2403.0,527.0,577.0,91.33,287.0,343.0,83.67,55.0,103.0,53.4,4.8,1.3,43.0,38.0,37.0,9.0,1046.0,61.0,9.0,4.0,4.0,91.0,13.0,39.0,4.0,26.0,2.0,4.0,32.0,5.0,2.0,5.0,99.0,4.84,76.0,9.0,6.0,5.0,3.0,0.0,14.0,0.68,10.0,0.0,3.0,0.0,1.0,0.0,10.0,29.0,1.0,0.0,19.0,26.0,42.22
https://fbref.com/en/players/892d5bb1/Riyad-Mahrez,"FW,MF",5.0,10.0,15.0,4.0,1.0,1.0,5.5,4.7,7.0,11.8,78.0,76.0,242.0,0.23,0.47,0.7,0.19,0.66,0.26,0.33,0.59,0.22,0.55,42.0,12.0,28.57,1.97,0.56,0.12,0.42,17.2,7.0,0.11,-0.5,-0.7,1392.0,802.0,110.0,1391.0,73.0,25.0,34.25,27.0,36.99,934.0,5159.0,2361.0,78.0,47.0,45.0,35.0,27.0,1042.0,242.0,958.0,1166.0,82.16,15746.0,2752.0,506.0,567.0,89.24,355.0,416.0,85.34,82.0,141.0,58.16,5.3,3.0,52.0,36.0,37.0,7.0,1028.0,138.0,36.0,10.0,7.0,96.0,37.0,65.0,26.0,20.0,1.0,0.0,18.0,13.0,9.0,9.0,116.0,5.44,74.0,17.0,7.0,10.0,6.0,2.0,21.0,0.98,13.0,2.0,2.0,3.0,0.0,1.0,16.0,42.0,0.0,0.0,9.0,14.0,39.13
https://fbref.com/en/players/b0b4fd3e/Jack-Grealish,FW,5.0,7.0,12.0,5.0,0.0,0.0,4.6,4.6,7.0,11.7,143.0,100.0,310.0,0.22,0.31,0.53,0.22,0.53,0.2,0.31,0.51,0.2,0.51,41.0,15.0,36.59,1.8,0.66,0.12,0.33,15.4,0.0,0.11,0.4,0.4,1308.0,772.0,136.0,1308.0,110.0,45.0,40.91,28.0,25.45,957.0,8506.0,3982.0,143.0,83.0,63.0,36.0,29.0,1065.0,310.0,902.0,1072.0,84.14,13270.0,2584.0,539.0,588.0,91.67,295.0,337.0,87.54,41.0,66.0,62.12,6.7,0.0,50.0,28.0,48.0,2.0,1011.0,56.0,7.0,6.0,8.0,53.0,25.0,24.0,12.0,0.0,1.0,5.0,35.0,12.0,3.0,7.0,104.0,4.56,71.0,7.0,6.0,6.0,13.0,1.0,20.0,0.88,14.0,1.0,0.0,1.0,3.0,1.0,27.0,78.0,1.0,0.0,14.0,17.0,45.16
https://fbref.com/en/players/3eb22ec9/Bernardo-Silva,"MF,FW",4.0,5.0,9.0,4.0,0.0,0.0,2.2,2.2,3.3,5.4,90.0,130.0,188.0,0.16,0.2,0.37,0.16,0.37,0.09,0.13,0.22,0.09,0.22,25.0,9.0,36.0,1.02,0.37,0.16,0.44,18.1,0.0,0.09,1.8,1.8,1772.0,707.0,92.0,1772.0,64.0,28.0,43.75,29.0,45.31,1115.0,7092.0,3523.0,90.0,73.0,29.0,30.0,31.0,1324.0,188.0,1317.0,1543.0,85.35,20840.0,3604.0,717.0,771.0,93.0,462.0,529.0,87.33,92.0,149.0,61.74,4.0,1.7,31.0,76.0,35.0,11.0,1468.0,73.0,15.0,3.0,10.0,75.0,48.0,7.0,0.0,2.0,0.0,2.0,27.0,25.0,8.0,16.0,75.0,3.06,65.0,1.0,4.0,1.0,3.0,1.0,12.0,0.49,11.0,0.0,0.0,0.0,1.0,0.0,31.0,15.0,1.0,0.0,4.0,13.0,23.53
https://fbref.com/en/players/1f44ac21/Erling-Haaland,FW,36.0,8.0,44.0,29.0,7.0,7.0,28.4,23.1,5.3,28.4,35.0,58.0,151.0,1.17,0.26,1.43,0.94,1.2,0.92,0.17,1.1,0.75,0.92,116.0,53.0,45.69,3.77,1.72,0.31,0.68,12.6,0.0,0.2,7.6,5.9,763.0,435.0,217.0,756.0,32.0,11.0,34.38,18.0,56.25,405.0,2020.0,761.0,35.0,10.0,25.0,51.0,26.0,583.0,151.0,360.0,500.0,72.0,4403.0,947.0,218.0,276.0,78.99,100.0,132.0,75.76,7.0,9.0,77.78,3.1,2.7,29.0,14.0,23.0,0.0,449.0,45.0,0.0,4.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,6.0,21.0,2.0,1.0,3.0,72.0,2.34,48.0,0.0,5.0,10.0,8.0,1.0,17.0,0.55,14.0,0.0,0.0,1.0,2.0,0.0,31.0,24.0,1.0,0.0,50.0,50.0,50.0
https://fbref.com/en/players/dbf053da/Jadon-Sancho,"FW,MF",6.0,3.0,9.0,6.0,0.0,0.0,4.2,4.2,5.0,9.2,88.0,76.0,173.0,0.32,0.16,0.48,0.32,0.48,0.22,0.27,0.49,0.22,0.49,21.0,9.0,42.86,1.12,0.48,0.29,0.67,14.1,0.0,0.2,1.8,1.8,977.0,536.0,106.0,977.0,78.0,33.0,42.31,40.0,51.28,640.0,3825.0,2193.0,88.0,39.0,45.0,50.0,20.0,715.0,173.0,647.0,776.0,83.38,7890.0,1794.0,450.0,504.0,89.29,140.0,164.0,85.37,15.0,26.0,57.69,4.1,-2.0,43.0,23.0,40.0,1.0,760.0,14.0,0.0,4.0,3.0,17.0,8.0,5.0,2.0,0.0,0.0,2.0,28.0,5.0,4.0,7.0,87.0,4.64,80.0,1.0,4.0,2.0,0.0,0.0,9.0,0.48,7.0,0.0,2.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,2.0,12.0,14.29
https://fbref.com/en/players/a1d5bd30/Marcus-Rashford,FW,17.0,5.0,22.0,17.0,0.0,0.0,15.4,15.4,3.4,18.8,85.0,88.0,245.0,0.53,0.16,0.69,0.53,0.69,0.48,0.11,0.59,0.48,0.59,108.0,49.0,45.37,3.38,1.53,0.16,0.35,16.4,7.0,0.14,1.6,1.6,1212.0,704.0,183.0,1212.0,138.0,54.0,39.13,73.0,52.9,765.0,4830.0,2344.0,85.0,51.0,55.0,80.0,44.0,928.0,245.0,627.0,817.0,76.74,8886.0,2180.0,409.0,480.0,85.21,146.0,187.0,78.07,41.0,64.0,64.06,2.8,1.6,30.0,38.0,53.0,2.0,790.0,22.0,2.0,2.0,6.0,24.0,9.0,0.0,0.0,0.0,0.0,5.0,31.0,8.0,5.0,7.0,98.0,3.06,61.0,1.0,17.0,14.0,4.0,1.0,14.0,0.44,8.0,0.0,3.0,2.0,1.0,0.0,15.0,23.0,0.0,0.0,20.0,40.0,33.33
https://fbref.com/en/players/507c7bdf/Bruno-Fernandes,"MF,FW",8.0,8.0,16.0,6.0,2.0,2.0,9.3,7.7,16.7,24.4,89.0,263.0,231.0,0.22,0.22,0.43,0.16,0.38,0.25,0.45,0.71,0.21,0.66,90.0,32.0,35.56,2.44,0.87,0.09,0.25,20.8,6.0,0.09,-1.3,-1.7,2407.0,1077.0,149.0,2405.0,66.0,32.0,48.48,28.0,42.42,1385.0,6213.0,3272.0,89.0,68.0,28.0,42.0,42.0,1689.0,231.0,1498.0,2029.0,73.83,25425.0,8933.0,767.0,897.0,85.51,495.0,633.0,78.2,181.0,330.0,54.85,10.7,-8.7,119.0,148.0,89.0,10.0,1838.0,181.0,32.0,35.0,36.0,140.0,24.0,82.0,20.0,23.0,1.0,10.0,65.0,25.0,19.0,25.0,219.0,5.94,164.0,26.0,8.0,12.0,9.0,0.0,18.0,0.49,16.0,0.0,0.0,1.0,1.0,0.0,42.0,39.0,1.0,0.0,18.0,43.0,29.51
https://fbref.com/en/players/2bd83368/Anthony-Gordon,"FW,MF",4.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,1.5,6.5,48.0,34.0,112.0,0.23,0.0,0.23,0.23,0.23,0.28,0.09,0.37,0.28,0.37,34.0,18.0,52.94,1.93,1.02,0.12,0.22,30.6,1.0,0.15,-1.0,-1.0,739.0,353.0,74.0,739.0,66.0,18.0,27.27,42.0,63.64,421.0,3067.0,1220.0,48.0,36.0,24.0,51.0,28.0,486.0,112.0,355.0,478.0,74.27,5127.0,1172.0,215.0,250.0,86.0,110.0,143.0,76.92,18.0,39.0,46.15,1.4,-1.5,14.0,19.0,16.0,2.0,463.0,11.0,1.0,3.0,1.0,34.0,2.0,4.0,4.0,0.0,0.0,4.0,14.0,17.0,9.0,6.0,39.0,2.22,23.0,1.0,2.0,7.0,3.0,3.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,0.0,0.0,9.0,32.0,21.95
https://fbref.com/en/players/2b16cb1a/Allan-Saint-Maximin,FW,1.0,5.0,6.0,1.0,0.0,0.0,1.6,1.6,4.6,6.2,93.0,69.0,111.0,0.08,0.4,0.48,0.08,0.48,0.13,0.37,0.5,0.13,0.5,28.0,11.0,39.29,2.25,0.88,0.04,0.09,17.6,0.0,0.06,-0.6,-0.6,598.0,348.0,77.0,598.0,99.0,57.0,57.58,33.0,33.33,435.0,4137.0,2512.0,93.0,51.0,41.0,31.0,30.0,456.0,111.0,316.0,447.0,70.69,5087.0,1599.0,169.0,209.0,80.86,106.0,154.0,68.83,29.0,41.0,70.73,2.8,0.4,31.0,23.0,35.0,4.0,435.0,9.0,1.0,4.0,3.0,32.0,7.0,1.0,0.0,0.0,0.0,3.0,17.0,6.0,1.0,5.0,65.0,5.23,49.0,0.0,10.0,3.0,3.0,0.0,10.0,0.8,7.0,0.0,2.0,0.0,1.0,0.0,6.0,16.0,0.0,0.0,2.0,2.0,50.0
https://fbref.com/en/players/de112b84/Jacob-Murphy,FW,4.0,2.0,6.0,4.0,0.0,0.0,3.3,3.3,2.8,6.1,66.0,57.0,141.0,0.29,0.14,0.43,0.29,0.43,0.24,0.2,0.44,0.24,0.44,29.0,10.0,34.48,2.09,0.72,0.14,0.4,18.6,0.0,0.11,0.7,0.7,590.0,329.0,75.0,590.0,43.0,14.0,32.56,21.0,48.84,364.0,2478.0,1497.0,66.0,32.0,29.0,17.0,23.0,421.0,141.0,296.0,448.0,66.07,4516.0,1252.0,177.0,219.0,80.82,89.0,131.0,67.94,18.0,40.0,45.0,3.1,-0.8,19.0,20.0,26.0,4.0,428.0,18.0,0.0,6.0,2.0,53.0,10.0,7.0,1.0,0.0,0.0,2.0,31.0,8.0,4.0,7.0,49.0,3.53,37.0,0.0,4.0,2.0,5.0,1.0,6.0,0.43,5.0,0.0,0.0,0.0,0.0,1.0,8.0,14.0,0.0,0.0,3.0,11.0,21.43
https://fbref.com/en/players/c596fcb0/Callum-Wilson,FW,18.0,5.0,23.0,15.0,3.0,3.0,17.5,15.1,2.7,17.8,27.0,19.0,118.0,0.86,0.24,1.1,0.72,0.96,0.84,0.13,0.97,0.72,0.85,70.0,31.0,44.29,3.36,1.49,0.26,0.58,12.4,0.0,0.22,0.5,-0.1,482.0,281.0,124.0,479.0,36.0,12.0,33.33,19.0,52.78,303.0,1484.0,673.0,27.0,14.0,16.0,72.0,36.0,360.0,118.0,160.0,242.0,66.12,1996.0,339.0,111.0,143.0,77.62,33.0,45.0,73.33,4.0,11.0,36.36,2.1,2.3,23.0,10.0,7.0,0.0,234.0,7.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,8.0,1.0,1.0,43.0,2.06,24.0,0.0,6.0,7.0,6.0,0.0,10.0,0.48,5.0,0.0,3.0,2.0,0.0,0.0,21.0,31.0,0.0,0.0,21.0,48.0,30.43
https://fbref.com/en/players/862a1c15/Miguel-Almiron,FW,11.0,2.0,13.0,11.0,0.0,0.0,8.0,8.0,3.2,11.1,77.0,124.0,264.0,0.4,0.07,0.47,0.4,0.47,0.29,0.12,0.4,0.29,0.4,69.0,20.0,28.99,2.49,0.72,0.16,0.55,16.4,0.0,0.12,3.0,3.0,1300.0,760.0,138.0,1300.0,79.0,34.0,43.04,33.0,41.77,841.0,5389.0,2341.0,77.0,46.0,25.0,51.0,28.0,924.0,264.0,811.0,982.0,82.59,10752.0,2657.0,513.0,567.0,90.48,223.0,276.0,80.8,29.0,40.0,72.5,3.0,-1.2,26.0,45.0,36.0,4.0,946.0,30.0,0.0,3.0,4.0,26.0,18.0,11.0,0.0,0.0,0.0,6.0,29.0,19.0,11.0,10.0,87.0,3.14,63.0,2.0,10.0,9.0,3.0,0.0,13.0,0.47,5.0,1.0,5.0,2.0,0.0,0.0,22.0,33.0,0.0,0.0,6.0,10.0,37.5
https://fbref.com/en/players/c17bfb65/Joelinton,"MF,FW",6.0,1.0,7.0,6.0,0.0,0.0,7.1,7.1,2.4,9.4,64.0,130.0,150.0,0.2,0.03,0.24,0.2,0.24,0.24,0.08,0.32,0.24,0.32,51.0,19.0,37.25,1.72,0.64,0.12,0.32,14.6,0.0,0.14,-1.1,-1.1,1703.0,562.0,96.0,1703.0,111.0,53.0,47.75,42.0,37.84,897.0,4853.0,2286.0,64.0,45.0,13.0,72.0,51.0,1115.0,150.0,1035.0,1268.0,81.62,15180.0,4014.0,581.0,668.0,86.98,338.0,390.0,86.67,59.0,75.0,78.67,1.9,-1.4,26.0,78.0,21.0,3.0,1227.0,38.0,14.0,3.0,4.0,16.0,19.0,4.0,0.0,0.0,0.0,3.0,40.0,26.0,8.0,48.0,80.0,2.71,54.0,1.0,9.0,8.0,7.0,1.0,10.0,0.34,4.0,1.0,2.0,2.0,1.0,0.0,65.0,34.0,1.0,0.0,66.0,59.0,52.8
